,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth,BK
35719,0.938306044,-0.002062638,2.38432133,-0.209492918,-0.001364487,0.000556296,-0.91880167,-0.226647647,0.002397364,-0.020732676,-1.317221375,-0.7849028,0.433528495,0
38453,-1.583643701,0.026313838,-0.443384797,0.13516164,0.034650657,0.007735842,-0.766724484,0.065459747,0.006672213,-0.021584352,-0.169079132,-0.161448934,-0.535114923,0
83216,-0.626181597,-0.001231158,1.074896983,0.123196831,0.034002532,0.00118187,-0.349803422,0.056422662,0.003047473,-0.022546384,0.242350075,0.086717716,0.18616946,0
47415,-0.059100953,-0.001407373,-0.871909577,0.078810699,0.033355515,0.002342354,-0.525182713,0.056422662,0.00278678,-0.016944276,0.33529483,-0.529585978,0.326870369,0
71689,0.77906021,-0.000997383,0.863097147,0.106952558,0.049173427,-7.44E-05,-0.134825034,0.075647501,0.003243596,-0.019727755,-0.061356149,0.187717663,-0.068664026,0
64185,-0.334584415,-0.000684897,-0.244396677,0.132453055,0.039217851,0.008028528,0.041605455,0.061236371,0.003309082,0.031641981,-0.091180197,-0.086461318,-0.040662583,0
42644,0.612702454,-0.000128222,-0.347022339,0.147694872,0.03725407,0.002725861,-0.32973301,0.061934119,0.003112791,-0.0022518,0.765066424,0.122422222,0.652198941,0
30537,-1.022802121,-0.001186599,0.475689012,0.123196831,0.034002532,-7.44E-05,-0.462266703,0.056422662,0.003047473,-0.021443767,0.520475929,-0.129483123,1.149380234,0
88080,-0.430373853,0.00146677,-0.371693457,0.182197005,0.042511554,0.001492863,0.08677363,0.064042171,0.003407412,-0.013240248,-0.189996307,-0.071145366,-0.224351043,0
56380,0.373445304,-0.001275511,0.781801757,0.125805646,0.032709617,0.001647931,0.514010888,0.054398229,0.002982214,-0.022116297,0.475125196,0.251275351,0.594464693,0
61013,0.576662597,0.000131553,-0.321959763,0.137898288,0.039874539,0.001025934,0.882498252,0.058470425,0.003112791,-0.01581967,0.44667495,-0.02765809,0.307438109,0
15271,0.004279318,-0.000601073,2.104295455,0.12449763,0.037907609,4.74E-06,-0.240761109,0.062634343,0.003276332,-0.022184557,0.436834676,0.492995922,0.448554863,0
71297,1.458609763,-0.001372376,0.663465452,-0.06193305,0.028219142,0.000162742,0.059732577,0.049764729,0.002982214,-0.014771566,1.237699603,0.400999139,-0.34549832,0
49015,1.083122239,0.00029652,1.487789705,0.136526468,0.045830368,0.006262606,0.166854053,0.066172159,0.003145471,-0.017458273,0.411712077,0.350537088,1.355416228,0
9214,1.180349006,0.000364744,1.16309361,0.281859457,0.06139731,0.000477748,0.642621487,0.071956808,0.003276332,-0.02005408,-0.355416785,-0.141089357,-0.29166944,0
52205,-0.207952334,-0.000915355,0.741877921,0.16376126,0.036601597,0.003336284,0.104702879,0.05778527,0.003178165,-0.020563793,0.17223325,-0.133172538,-0.068664026,0
67305,-0.458918982,-0.0008512,-0.638192172,0.106952558,0.035950198,0.008539244,-0.789625549,0.071956808,0.003112791,0.017141723,0.512909929,0.491717911,1.088431353,0
71604,-0.675052886,-0.001546257,-0.805193943,-0.267714988,0.006465627,0.012350836,-0.431235543,0.006486789,-0.002701992,-0.022085793,-1.099029277,-0.246320757,-2.524971865,0
65806,-1.022802121,-0.000933629,-0.658027619,0.175948285,0.035299882,0.003715897,0.448353378,0.056422662,0.003178165,-0.022654599,0.028506285,-0.000376991,-0.068664026,0
2403,-0.321399934,0.023210604,-0.638192172,0.177500845,0.035950198,0.006114337,-0.847646479,0.078640633,0.00409889,0.186680087,2.491917885,0.301203981,0.359043582,0
39525,0.91389581,-0.003805577,2.678403501,-0.061302749,0.008899679,0.000162742,-1.016498266,-3.048032635,0.002526964,-0.018177301,-1.019955307,-0.115213466,0.021832902,0
46470,1.073232522,-0.000563682,-0.244396677,0.140662811,0.04053226,0.000241618,0.314118164,0.060541113,0.003080125,-0.005026563,0.287546375,0.187367532,0.054641667,0
86746,1.151498209,-0.000638381,-0.347022339,0.168282486,0.032064841,0.00211148,-0.687878272,0.051076089,0.003145471,1.036514079,0.577346897,-0.08817787,-0.437664834,0
56824,0.424629139,-0.001275511,0.781801757,-0.602531493,0.030778619,8.38E-05,0.131452297,0.052397313,0.002949606,-0.020987885,0.512114497,-0.111127391,0.004321066,0
22601,-0.114399336,0.000531121,0.134437314,0.16376126,0.039874539,0.008320594,0.798700433,0.058470425,0.003210874,-0.01308251,0.248190933,0.065476655,-0.156938791,0
25791,-0.905249336,-0.003906123,-0.576560433,0.021683084,0.035950198,0.127383318,0.25408714,0.057102678,-0.002046682,-0.020689002,-0.341089725,-0.166491569,-0.505417747,0
63733,-0.13718477,0.003004347,-0.217741683,0.175948285,0.043836116,0.000947853,-0.12533891,0.069045676,0.003341845,0.036826863,-0.287540278,-0.131542366,0.042142419,0
10955,0.271365013,0.001225553,-0.244396677,0.172862512,0.042511554,0.00211148,0.322627266,0.062634343,0.003210874,-0.01545866,-0.241209053,-0.014811453,-0.044196299,0
20983,-1.260087929,-0.001354834,-0.5336555,0.13516164,0.036601597,0.013060176,-0.462266703,0.061934119,0.002300294,-0.022697566,-0.467650672,-0.090776974,-0.545044896,0
29805,-0.831033292,-0.001213359,0.403827331,0.139277077,0.035950198,0.008174638,0.538394405,0.056422662,0.003014836,-0.017722283,-0.074411435,-0.119852621,-0.233247738,0
36145,1.604019334,-0.001477027,1.684744148,0.060522064,0.008290024,0.000162742,-1.016498266,0.054398229,0.002851868,-0.020017663,1.519079723,-0.115213466,1.549446368,0
74109,0.858217345,-0.000759038,0.475689012,0.153443278,0.047164729,-7.44E-05,2.55583338,0.05778527,0.003178165,-0.020477401,-0.204412967,-0.099060272,-0.461107264,0
15881,-1.148502349,-0.001954083,-0.244396677,0.132453055,0.035299882,0.003867348,0.767878217,0.055745239,0.00268925,-0.022769928,-0.005786267,-0.192939969,-0.548463455,0
34545,1.552103298,-0.000647695,1.299175369,0.213253305,0.055929119,0.000162742,0.760142694,0.067604168,0.003145471,-0.019838481,0.553369872,0.121531706,0.711039992,0
27510,-0.675052886,-0.001354834,-1.276797364,-0.068169079,0.015039816,0.001025934,-0.930831735,-0.137420322,0.001527387,-0.020215755,-0.441614571,-0.635543607,-2.037787026,0
90072,-0.575446932,-0.001827903,0.182566583,0.056359757,0.009679795,0.041810211,-0.294620902,0.020129714,0.001945253,-0.021918006,-2.276015919,-0.857610724,-0.068664026,1
45558,0.697094325,0.000179964,0.166557959,-0.242702374,0.03725407,0.001337512,0.00510658,0.05984836,0.003112791,-0.021052888,0.159262962,0.092635992,-0.126532884,0
15839,0.733912143,0.002209034,-0.618007408,0.13516164,0.044499886,0.017745234,0.775601692,0.061236371,0.003178165,0.394372516,0.133800231,-0.021700474,0.154210422,0
90261,2.194789728,-0.001258741,1.868648348,-2.884823016,-0.027650156,-7.44E-05,-1.016498266,0.054398229,0.002898873,0.004547321,2.912463475,-0.115213466,-1.404949463,1
64124,-0.691676412,-0.000887897,-0.5336555,0.142055467,0.039874539,0.000634764,-0.1064362,0.062634343,0.003276332,-0.018863532,1.76494258,0.405942238,2.149364752,0
70206,1.177522363,-0.001768639,-0.163214883,-0.288262969,0.011346085,0.00172536,0.140330777,0.034714521,0.002624296,0.004241748,-0.185009231,-0.097366453,-0.893630404,0
11191,1.205228268,-0.000137788,0.199117216,0.180625222,0.046497067,0.001025934,-0.280038003,0.076392434,0.003178165,0.391989986,0.272508922,0.01403716,0.056102675,0
67524,0.812581007,-0.00016646,-0.949717486,0.160780025,0.043836116,-7.44E-05,1.482188439,0.058470425,0.003178165,-0.009811708,-0.465919695,-0.039930844,0.175327976,0
87003,-0.321399934,0.002662058,-0.658027619,0.140662811,0.03725407,0.015870507,-0.687878272,0.071225539,0.003210874,0.07647689,-0.317355523,-0.200743554,-0.020746168,0
61648,-0.334584415,-0.001248925,-0.466516845,0.050937768,0.043173336,0.000477748,-0.431235543,0.077139607,0.003440215,-0.012572742,3.619955176,0.641585986,1.792750026,0
18444,-0.658597551,-0.001354834,-0.371693457,0.114295542,0.035950198,0.017606935,0.65054533,0.056422662,0.002949606,-0.021057254,-0.349755445,-0.112299507,-1.068335661,0
335,0.65868348,-0.000591733,0.265561849,0.137898288,0.045830368,0.006188494,0.538394405,0.063337032,0.003178165,-0.022511584,0.766065646,0.328189711,1.240969401,0
50815,-0.374873862,-0.000563682,-0.466516845,0.198262641,0.035950198,0.001337512,-0.525182713,0.062634343,0.003145471,-0.011449312,0.529855739,0.535850745,1.363494878,0
7437,0.054769653,0.00072805,0.040681249,0.143455024,0.043173336,-7.44E-05,0.149190479,0.064749747,0.003243596,-0.022145346,0.573423335,0.255524643,0.655580048,0
24118,0.77906021,-0.000214163,0.43952864,0.214949514,0.045830368,-7.44E-05,0.602804547,0.062634343,0.003145471,-0.018118484,0.036218218,-0.099673965,0.013268672,0
29375,-1.148502349,-0.002112503,-0.371693457,0.146274749,0.03142118,0.005593965,0.530280721,0.053728666,0.002364996,-0.01842616,-0.421794951,-0.451657827,-0.063675133,0
59153,1.257126553,0.006458724,0.071501543,0.183775162,0.054570764,-7.44E-05,0.987199598,0.064749747,0.003210874,-0.019392614,0.37383348,0.032169514,0.198355854,0
86367,-0.831033292,0.000926196,-0.597464801,0.114295542,0.03725407,0.00941053,-0.514615567,0.064749747,0.003243596,-0.018168551,0.049001577,-0.106526706,-0.053005985,0
30954,0.871419574,-0.000469852,0.512310984,0.168282486,0.04053226,0.000162742,1.668756773,0.057102678,0.003112791,-0.015680525,0.350903439,0.048063955,0.362426192,0
28458,-0.048317478,0.001679022,-0.270649589,0.214949514,0.042511554,0.001259728,1.317391007,0.058470425,0.003309082,0.068724392,-0.006630952,-0.048823644,-0.029987163,0
66587,1.02511427,-0.001878495,2.738932862,-0.049083088,-0.001364487,4.74E-06,-1.016498266,-1.924621659,0.002429746,-0.01355863,-1.119245854,-1.00542346,0.803694802,0
81773,1.944489456,-0.001266658,-2.073427796,-0.228034947,-0.01785555,-0.000312304,-1.016498266,0.054398229,0.002819317,-0.037483398,-0.392616162,-0.115213466,1.792750026,0
69608,-0.759903677,-0.001132868,0.040681249,0.07670609,0.029496752,0.00180272,0.113638479,0.051076089,0.003473031,-0.022130337,0.016520852,-0.150873674,-0.068664026,0
53103,-0.517674861,-0.004556718,-0.163214883,0.075660992,0.025676324,0.005668443,-1.016498266,0.054398229,0.001880863,-0.016926282,0.258893204,-0.115213466,0.860867137,0
74736,0.3883256,0.000580235,0.702433322,0.169802653,0.041850775,0.002188503,0.489498763,0.060541113,0.003178165,-0.014592959,0.170368055,0.065797133,-0.064641436,0
84948,1.205228268,-0.001266658,-1.035803584,-0.117477301,-0.030502782,4.74E-06,-0.643691801,-0.101795216,0.002009717,0.001621333,-1.111473078,-0.657193666,-5.974666603,0
92245,-1.238829554,-0.001418998,-0.332919327,0.122642928,0.03365402,0.012289602,0.857750959,0.054889858,0.002815719,-0.022717622,-0.439445163,-0.114186477,-0.362944887,0
61701,-0.334584415,0.002962747,-0.371693457,0.137898288,0.036601597,0.004921514,-0.211573453,0.060541113,0.003276332,-0.017971679,0.321401355,-0.171690202,0.215852786,0
48034,1.205228268,0.001638511,-0.049220379,0.131109347,0.047164729,0.012705864,0.077779708,0.069045676,0.003145471,0.000192579,0.171499974,-0.04890616,-0.068664026,0
33579,-1.237245154,-0.001424828,-0.618007408,0.142055467,0.033355515,0.005593965,0.618771151,0.055070423,0.002917012,-0.022393597,-0.311591866,-0.307294256,-0.517713752,0
77486,-1.306594178,-0.00086956,-0.489270844,0.108158491,0.035299882,0.012705864,-0.835952301,0.073426248,0.003309082,-0.02142195,0.314413821,0.203937738,0.931097272,0
10318,0.054769653,0.000462497,-0.395975787,0.12712085,0.03725407,0.000556296,1.57620374,0.055745239,0.003210874,-0.01106163,0.247819221,0.052818639,0.243676847,0
18946,-0.388554595,0.000433136,0.663465452,0.180625222,0.041850775,0.002495946,0.356500908,0.061236371,0.003309082,-0.022451149,0.158474864,-0.09429383,-0.085249789,0
22589,0.311764633,0.000394035,0.232117657,0.196627865,0.048502915,0.00118187,1.233159397,0.061236371,0.003309082,-0.017731034,0.054826808,-0.169559055,0.245028077,0
30542,-0.282559857,-0.001785594,0.822207333,-0.007688963,0.028857421,-7.44E-05,-0.040988174,0.049764729,0.00268925,-0.020149243,-0.270941337,-0.16899378,-0.182424268,0
16000,-0.563262182,0.001035671,0.475689012,0.183775162,0.041191008,0.001957234,0.219407046,0.061934119,0.003407412,-0.022529952,0.170727494,0.050933458,0.075191444,0
5393,-0.886395331,0.002455646,1.345555619,0.218360106,0.042511554,-7.44E-05,0.131452297,0.064042171,0.003440215,-0.022803183,0.063008573,-0.08604497,-0.299796458,0
43705,0.395687798,-0.001168719,-0.855621313,0.003060575,0.037907609,0.006188494,-0.643691801,0.071956808,0.003145471,0.008184369,1.14643121,0.312961796,0.016951516,0
4086,0.177029557,-0.001177663,-0.321959763,0.188547705,0.034002532,0.002034391,-0.211573453,0.056422662,0.003014836,-0.013915442,-0.536926497,-0.28604706,-0.783429362,0
68405,1.099291485,0.013930244,0.43952864,0.230486537,0.05389292,-7.44E-05,-0.280038003,0.089390987,0.003309082,-0.012801098,0.270244188,0.011006972,-0.026192623,0
46294,0.6917069,0.00367386,0.199117216,0.339700225,0.049173427,0.000162742,0.713473117,0.064042171,0.003243596,0.012537203,-0.095071335,-0.06416986,-0.013689487,0
37068,-0.125743285,8.32E-05,-0.489270844,0.162267338,0.038562205,0.004320393,-0.643691801,0.073426248,0.003145471,-0.007242876,0.660503342,0.026932393,0.187021532,0
50434,-0.148725023,0.001547501,0.232117657,0.144861458,0.036601597,0.004094113,-0.557084854,0.065459747,0.003178165,-0.0206429,1.202871389,0.301571877,0.167801017,0
58837,1.124376581,0.000345234,0.199117216,0.211563173,0.055929119,-7.44E-05,0.682111203,0.068323741,0.003210874,-0.001619304,0.577647558,-0.019715376,0.488159742,0
37449,0.880100765,1.57E-05,0.946339467,0.014243026,0.042511554,-7.44E-05,-0.173005679,0.067604168,0.003210874,-0.012538658,0.12369412,0.026139695,0.450473341,0
6714,-0.19589905,0.002455646,0.403827331,0.208201197,0.042511554,0.002419182,0.228103305,0.062634343,0.003341845,-0.016984154,-0.190969112,-0.248844659,0.014743002,0
22591,0.327517814,0.000160588,0.134437314,0.179059829,0.044499886,0.004621364,0.836962919,0.060541113,0.003178165,-0.016784756,0.350737377,-0.03855332,-0.289914079,0
18435,-0.563262182,0.002476251,1.118744486,0.246504676,0.039874539,-7.44E-05,0.113638479,0.061236371,0.003243596,-0.022419715,-0.24126482,-0.133303897,0.418897031,0
77230,2.168204203,-0.001870074,1.16309361,-0.051044276,0.020012338,4.74E-06,0.364929125,0.045249041,0.002982214,0.097885129,1.00272634,0.330739413,1.001639045,0
25070,-0.517674861,0.001095527,-0.511649494,0.156357934,0.038562205,0.009988553,2.166713314,0.055745239,0.003276332,-0.016949139,-0.210551208,-0.119731768,0.024139332,0
64181,-0.849290427,-0.001528988,-0.321959763,0.111818802,0.035950198,0.01656682,0.059732577,0.05778527,0.002624296,0.005878875,-0.34255725,-0.18096719,-0.154930619,0
61129,-0.091999226,-0.001537626,0.822207333,-0.286850268,0.001032108,-7.44E-05,-0.201894519,0.013493779,0.001784336,-0.020323042,-2.14894846,-0.316062265,-1.342788817,0
84324,0.417468895,-0.000535585,-0.658027619,0.131109347,0.036601597,-7.44E-05,-0.153867748,0.059158126,0.003112791,-0.013155051,0.279638835,0.032205525,0.541230628,0
6068,-0.502772782,0.001638511,-0.489270844,0.140662811,0.036601597,0.004245019,-0.578523672,0.065459747,0.003210874,0.006932503,-0.074277175,0.166211175,0.086863252,0
56211,-0.691676412,-0.001810989,-0.190681964,0.028476043,0.018141055,0.008612052,1.792151678,0.049764729,0.001495314,-0.020767613,-0.21250419,-0.491372447,-0.046882337,0
50227,-0.059100953,-7.07E-05,-0.135337808,0.13516164,0.039217851,0.007295619,2.369900509,0.055745239,0.003178165,-0.022040759,0.980904279,0.224658026,0.707302983,0
53644,2.104591858,-8.03E-05,-0.658027619,-0.183859131,0.076000863,-0.00945149,0.905114078,0.076392434,0.003112791,-0.190425307,0.391833189,0.115631149,0.634895998,0
19951,0.185932825,-1.31E-05,1.439860339,0.198262641,0.038562205,-7.44E-05,-0.173005679,0.062634343,0.003210874,-0.019508221,0.137971213,0.069053388,-0.013011296,0
73690,0.452782787,0.004095844,-0.078343175,0.139277077,0.04053226,0.005220866,0.184444022,0.061934119,0.003178165,-0.003989116,0.371486805,-0.071095398,-0.021403863,0
49997,0.77906021,-0.000156907,0.988696951,0.218360106,0.046497067,8.38E-05,0.65054533,0.062634343,0.003178165,-0.019264852,0.150826182,-0.02797229,-0.068664026,0
990,-0.502772782,0.001315835,0.134437314,0.154897252,0.03725407,0.001103939,1.887864479,0.055745239,0.003276332,-0.022520284,0.005145935,-0.033140959,-0.161317109,0
51318,-0.19589905,0.003589781,-0.078343175,0.157825303,0.039874539,0.005965889,0.219407046,0.060541113,0.003276332,-0.012922331,0.056455274,-0.062881522,-0.34994574,0
61256,-0.831033292,-0.003813322,-0.770207072,0.106952558,0.03725407,0.007515912,-0.153867748,0.060541113,0.002171033,-0.02120422,1.358235279,0.855759886,2.75933103,0
14989,0.014541891,-0.000573037,-0.638192172,0.114295542,0.041191008,0.025162209,1.240227574,0.05778527,0.003145471,0.198005168,1.972072691,0.36958469,0.9751755,0
8625,0.263105778,0.000531121,-0.371693457,0.179059829,0.03725407,0.003640088,-0.410700654,0.064042171,0.003145471,-0.007337909,-0.107080781,-0.104420721,0.051529107,0
77277,1.421539676,-0.001346052,0.333791737,-0.429567448,-0.037300253,-7.44E-05,-0.979464761,-0.965681365,0.002203331,-0.008355899,-1.601394153,2.819569797,-0.440133261,0
17452,2.084165713,-0.001257795,-1.575205293,-1.89971881,-0.041234989,-7.44E-05,1.596157123,0.028769286,0.002656766,-0.023371938,-3.402872064,1.556578698,2.267830246,0
77644,2.028012711,-0.001692085,-1.17608969,-0.208649597,-0.088558223,-7.44E-05,-0.91880167,-0.667181327,0.002364996,0.217503247,-2.823092631,3.243333546,0.601859106,0
81624,0.014541891,-0.001354834,-0.839076902,0.118066325,0.039217851,0.006188494,-0.221277389,0.064042171,0.002949606,-0.015647928,-0.651321692,-0.242823342,-0.376054701,0
31583,-1.403026666,-0.005182036,0.6249718,0.110591501,0.032064841,0.00295522,0.158031529,0.053728666,-0.000128716,-0.022681154,-0.736658326,-0.127377762,-0.545279012,0
6777,-0.831033292,0.000218759,-0.752281882,0.131109347,0.035950198,0.003564222,-0.483110161,0.061236371,0.003080125,-0.018354713,1.881884681,0.129115939,0.518900161,0
82151,0.303802134,-0.000261759,-0.270649589,0.147694872,0.041191008,0.00172536,0.69781739,0.059158126,0.003178165,-0.016047349,0.907497824,0.150590284,0.594585659,0
44508,0.054769653,-0.000422755,0.299452356,0.201550811,0.041191008,0.000634764,1.183426774,0.05778527,0.003210874,-0.02093355,-0.10396329,-0.071091228,-0.263709992,0
77823,-0.982751565,-0.001416104,-0.049220379,0.056642852,0.035299882,0.008466398,2.346307367,0.055070423,0.002300294,-0.018581195,-0.42616313,-0.171542568,-0.331522828,0
80629,1.197045589,-0.000878732,0.134437314,0.123196831,0.036601597,0.004018579,-0.231006536,0.05984836,0.003047473,-0.008272087,1.035943352,1.486536317,2.497217297,0
92663,-0.642250479,-0.001152968,-1.407981204,0.046783997,0.028842219,-0.437343898,-0.863128306,0.024994664,0.005172829,-0.033573855,3.101288552,1.507103717,-0.068664026,1
72998,-0.886395331,-0.001363609,0.904473695,0.029337664,0.027581904,0.001025934,-0.182610835,0.047815624,0.002591839,-0.018418383,-0.39664224,-0.106269318,-0.092135608,0
42417,0.303802134,0.000170274,-0.190681964,0.179059829,0.039874539,-7.44E-05,1.140436075,0.05778527,0.003178165,-0.021308001,0.238404446,-0.016551378,0.022587366,0
65772,-1.997860512,-0.001248925,0.863097147,0.080934923,0.038562205,-7.44E-05,0.398484138,0.058470425,0.004131947,-0.022530918,0.175482377,0.154464231,-2.908526943,0
